candidate,recipe,vocab_size,category,documents,chars,utf8_bytes,characters_per_token,bytes_per_token,exact_round_trip_rate,unknown_token_count,byte_fallback_tokens,fallback_byte_token_utilization,average_piece_length,longest_piece_chars,token_count_p50,token_count_p90,token_count_p99,tokens_per_document,tokens_per_episode,context_chars_512,context_chars_1024,context_chars_2048,context_chars_4096
w-reversible-sp-unigram-64k,W,64000,kakikudashi,690,7344,22032,1.1055246123739275,3.316573837121782,1.0,0,1359,0.2045762456721361,2.1185614019299575,6,9.0,13.0,18.0,9.627536231884058,9.627536231884058,566.0286015354509,1132.0572030709018,2264.1144061418036,4528.228812283607
w-reversible-sp-unigram-64k,W,64000,kanbun,690,4292,12876,0.8487245402412498,2.5461736207237493,1.0,0,1374,0.2717025904686573,2.1110806967968094,6,7.0,11.0,13.0,7.328985507246377,7.328985507246377,434.5469646035199,869.0939292070398,1738.1878584140795,3476.375716828159
w-reversible-sp-unigram-64k,W,64000,modern_ja,1,11,33,3.6666666666666665,11.0,1.0,0,0,0.0,3.6666666666666665,4,3,3,3,3.0,3.0,1877.3333333333333,3754.6666666666665,7509.333333333333,15018.666666666666
w-reversible-sp-unigram-64k,W,64000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-64k,W,64000,ruby_rendered,2,25,75,1.1904761904761905,3.5714285714285716,1.0,0,3,0.14285714285714285,1.9166666666666665,6,10.5,11.7,11.969999999999999,10.5,10.5,609.5238095238095,1219.047619047619,2438.095238095238,4876.190476190476
w-reversible-sp-unigram-64k,W,64000,technical,2,34542,54848,1.534245358443635,2.436173047881318,1.0,0,651,0.02891534156524829,1.852305060400694,16,11257.0,14158.6,14811.46,11257.0,11257.0,785.5336235231412,1571.0672470462823,3142.1344940925646,6284.268988185129
w-reversible-sp-unigram-64k,W,64000,technical_ja,1,27,43,1.2857142857142858,2.0476190476190474,1.0,0,0,0.0,1.2857142857142858,3,21,21,21,21.0,21.0,658.2857142857143,1316.5714285714287,2633.1428571428573,5266.285714285715
w-reversible-sp-unigram-64k,W,64000,unicode_edge,14,70,137,0.7368421052631579,1.4421052631578948,1.0,0,45,0.47368421052631576,3.0021008403361344,6,6.0,11.400000000000002,16.349999999999994,6.785714285714286,6.785714285714286,377.2631578947368,754.5263157894736,1509.0526315789473,3018.1052631578946
w-reversible-sp-unigram-64k,W,64000,web_novel,26,148548,395051,2.393040676600886,6.3640918244059606,1.0,0,1070,0.017237213048731374,2.948145971965531,16,1881.0,5601.5,7164.0,2387.5,2387.5,1225.2368264196537,2450.4736528393073,4900.947305678615,9801.89461135723
w-reversible-sp-unigram-64k,W,64000,whitespace,2,34,46,1.619047619047619,2.1904761904761907,1.0,0,1,0.047619047619047616,2.254545454545455,8,10.5,10.9,10.99,10.5,10.5,828.952380952381,1657.904761904762,3315.809523809524,6631.619047619048
