eval_item_id,source_work_identity,category,source_url,source_record_id,upstream_split,text_sha256,source_chars,source_bytes
sha256:ad9ada958e6606f97e6b9ea0e1c3c3efb9d23e2df1bb6b1979e607003ab5ef4c,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2310,train,cc9b7878b37366a266dc54b1b775c447546946c91168e858487c99dbc0e01c27,7,21
sha256:77b71cca7998752561f192026494ac54ba9c543901a93f1aacd93dd25075af2e,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2310,train,68a855dbe00ee85f9e1cf5fb08d6d056e0a98f69de0312e910d14aa18dce8663,15,45
sha256:5efd39c4e15aa817e7be236e4fbdc990be4845c944474e5007e817fd0b56212c,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2311,train,62e6d885d4ec5fd77b68e46265aa53f4dda4a30ad7471c4b20950757d6f27da5,7,21
sha256:2c3c6600508c723346b771a803dac68015c96beee9e10279406db5e6a1c42cce,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2311,train,8b836a96ede39a706e8dc78db2056f6a9bb9a3cbae61358f9ae4e99bf59fbcd6,15,45
sha256:bf1d067a6dd4e407be4a060a9be6d4c07e0cbe90278a79f4b602fbbb57b7c28b,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2312,train,1f3d0966ecdba2d001b3d5062c679e40dfe8991de7f8f583e3908ddd5607928d,7,21
sha256:7d37cdbd999377d9f56cd9c4f8abed887fe5c828fa090381791b0d34492fea41,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2312,train,7470ac97821533b562f7bd117829aae0eca886feb520cac2b2ebab2d9f60b180,15,45
sha256:3610829fa35929ab26c942821904777afd887cf05eaae13f14b4177aec5dd4e6,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2313,train,60dc28ede0e45a78c6810938e896f6106866f178e11fa4b2cb352d00b571db17,7,21
sha256:6d6660843d97ca595ed5ac6578ad2e3ae18314f49b4edba656d96ee3563adcd9,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2313,train,c71f565bbfbfcab9cdf5548a844a624d7c77c246d252d4a5093e1a8c45c5b089,12,36
sha256:b8c6fcf1a8a541f5aa30af3adc1cc1340811bd062096bcb64c05fa96c29ce396,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2314,train,3bff20b276cf776ffdfc583c41fe280e1a1b5ec2553147c2183a3c99a23a425e,7,21
sha256:6d5195845fced96622d17c38180cd834bf21c9a7a60617973489052f62b454d7,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2314,train,106e96c0b4f024b7b89246399f8254ffd510aa1bbbf7d09b685633f9d2a15351,14,42
sha256:6a158f59c3b864c13654ad68cabc3468eee4cd4c7856664a7a41c9302bdcfe2f,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2315,train,9eb23bac78407fa6f7ff6554313cd40c05da31cb473719290d6698185f22fc22,7,21
sha256:a3155cc5bbf50b1f2d1b3e2212bef6ac65dd9f50a7e08f180e50b474987bbc77,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2315,train,900aaf5268945b25b80a0c48e26ae441c4d0c7bb6e789c745768d0a697224feb,13,39
sha256:c36bef2dd2a3a70696230a1b3ccaee122a9ac6b7fd6f7a50f7418042632df0f8,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2316,train,0c2c66a3981c9a71f8888a9695d4fffce69e40c1248c4b194b47710559f6c04f,7,21
sha256:91c71ca950f7e302fa6a3e9f1eb7df3190387566d86e8fe7c4adafd0573d68c9,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2316,train,1377965970b3e6e287ac4bcbbfc234e9b68d0c94b3d0020e59e6b7a2b996ff59,9,27
sha256:071bacc0ff10655543aa15519474f4b9900e1f65fb8b2c5c9a2ab91bf9e51408,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2317,train,5faf575b9cfb22a5d6952bb1d103c85ccf3de4934154c0a764145799792b08e9,7,21
sha256:b09cf2c232a30fc0557800637cb29e4c660a2089a65478f1b1f0a0bb618026d3,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2317,train,6d97b5bcc78634ac95346d2df8f94407ece674b2a277507de48f2bffa4c5fad1,9,27
sha256:a79bebae7f13e38a0a475350415b169d18cbc657ad1a8014e3d8d900b2a0959e,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2318,train,d0f7ca88b8326bbfdb817f267920e56965adf17f8ae15f82574eb23418ec8d62,7,21
sha256:be81a1fb00a7e0e2a698d910519500a81f17f209cc506f606d2e89e15cc0fc30,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2318,train,65ee01c7e737092be4ee8b87cbc9348199fac14c6a4aaa5ce4098d2f8ad0d663,13,39
sha256:cc45edfb24fc1c75f43d7a17eeff01743442752855c08c06e8138063c9b36272,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2319,train,c746b96a14b9477819fbfa74494efbab32cf5d37a7226a9b22f50517cb1d3c0c,7,21
sha256:f420aada782568a75ba242a281c62d46f53876c7027544ebe880fa69d516b844,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2319,train,025a3b1641cc12ebdf8745afb5163c76af666e4b5a2c35f6bfe1934d07445756,17,51
sha256:d25686305b3ed968a162bd33b93cc1bb1791bdd87d4e3e535991570fa3f3769b,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2320,train,85bf618e8619b812ae460c2e15ac1fa9e8c269403a73f9d530fc151751767a99,7,21
sha256:0afcb039534325160bc06ff9c9fb5c3edaff206bf0f89c89ef7ffed711bbc1a6,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2320,train,69b5e61f8c63185e545212e9777b66b802ed603206bc8df1143ac2e647d51903,11,33
sha256:dee97710b5be109715ae680acdb438a11d5de3dac73a9e6372909c55762c9ba0,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2321,train,9ad62cdf4cb38dac1e86bc21ba2e1c604f3425dfbfb2fa4ff0d9fada4ed6f896,7,21
sha256:4ad2c0e4616c87a2f57e537321c952d74f4f71fd33cc32c9f69d24399288b7ca,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2321,train,56928859c89c348ef9de0e437416a608e3491711f442f598ce877b0e5d2c8897,14,42
sha256:7d65fa8ca6dda301d18b36204a27deae853197565606cc9f835674462e29a5a4,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2322,train,d5c429bb3c3fe10cbf7d79796939449eb0ad0a9f241bc4665eeda8a02b0d9932,7,21
sha256:9403a1a8a5d1347aea5c5e65af9fe46afa8a1b2a3802dce95401f57a8e561221,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2322,train,96f6a0a4ebb140ea22aa4b03a962fb9043cb1cbfdbe331f9373a4ecae209fe08,10,30
sha256:80ad298599dd804121c3ebfff191ef540817cb98d03b313c63f552d709971754,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2323,train,47c476c5778ffd3e52dcdf8ba006bc73c72040b50cd52a98bc450924062a29ec,7,21
sha256:f11760a1854afb537125d6185e9aec636073d067af39bc88261d620646e9ffcc,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2323,train,8cdc711ce49d035edd940fb7a3c160a3c54ce99fc29599d239085145f02e5726,19,57
sha256:d9d5356c7078b7761a5daab52dfe78f35aa285e6b41f05fd301cc56309a1da8b,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2324,train,f52c1a7ab096df7c68dc0900983eaafb4199d6c653066a3255d081209cfc38f7,7,21
sha256:c49885338443bbeb0ad78107391e5a2a883d3a5120c3c2a4eea6e767bbc886b6,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2324,train,66e2b0dfacb1451109a1636de076b640b4428afbff56c11c4669ab8503a41d85,10,30
sha256:fdf548a087aeeb2e3730edc4dbf452a47d4d744a60f7af0b2ed525699c3fd2a9,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2325,train,92e866e37131578f93f7edf385cedd7a8aaf6a023b6e546d60e019092cd1ac5e,7,21
sha256:90abbd0bcc0ef9b0f50cd72ac4650506b3e1fdfc9a47955a0d68ce1c3abdb45f,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2325,train,f891347fe1528e96a98b55cd1e8967d08317ee308667db7d97852035586f79b9,12,36
sha256:3de1844c433c99cd8c5a544d4e4211dd41321278ae5ff218c4bf1ca8fcc4cdd9,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2326,train,e8cc73fd469e96a805b37e92c70d3ce46334a01ec3d4229357a31d59d5c582ea,7,21
sha256:671705ec6b1c0ba79e1d751244935757c28ed957193b61aef95951640314d366,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2326,train,58b7cdf5c9d8863f6925ea8400e5a6ce02e0e9e47848dba571976bcad9c613b4,8,24
sha256:854a8366d5b86c1d7bcad3f7200829a6c1923a2ff375a7955c1303f35777e56a,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2327,train,bb277e5af43a3da425b0547f8533c4fa6762cdf5379c5ee140277be41aa7f9ae,7,21
sha256:4ca6e32aa5c9b75e32d11915bfe491009dd065563ca569e154955995a4d19fc0,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2327,train,6fc7807c8830303d518f836ff08ae02f8ed70ac52c8243f4b531d9f481e80cce,18,54
sha256:720ff5378512dc714b2af8b828035c54bb71c180a3928acb0b8d94844620bf0a,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2328,train,fe105c8039c126eb47383f904f1bdba51a0a57298765f28763e2ab757c9104b5,7,21
sha256:68d1dbd7a319a68e61d29603cb8a5777511fb0053335e7f2c6e7245b7fa99b37,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2328,train,091dd462294ff4ef92066c42e4f0664cdd9c538c949cfdd057a39f7f8541ce28,8,24
sha256:519ee144008b3ede64bd166d363929d44444ac5bcf4b35eff1a7a11277effb71,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2329,train,1c95d9ffdfa7a4b25e1b5ab73180cc6940e0e1d6ec2471b47cba06c2cd0d4137,7,21
sha256:385af045fd34697463ea61b02d79230588fc464e74122aa8157dba8a098980de,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2329,train,e92647f1ee3426921bb6c01bcd6024314077490e40041128ec425ae3cd62434f,10,30
sha256:4385648b38f67cee7e5bc35db845d35600f619d203d7797520e3e76e8d41849a,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2330,train,713b764f66d0da0c6c9fa06786f9590cd92d7a34cec39d8035ad269d3b1eb3fb,7,21
sha256:2217b66bdcb5bf0ca3e505d54338d65186f8313a92063ab6904878509372da75,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2330,train,d7aeea7da71edc75948989e565c2c43cbbf939e63afa4e1bbb792af73411e806,10,30
sha256:1e6b927111148652786530e4d2927423b76c04671c2157ab6d57d45eb33290b7,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2331,train,eeb5ebb94955d707a933b0c034f9b37950020a23a68f3eeff67861fc129d2096,7,21
sha256:789e16d7a1248b7d0e6fef57148712ff52b4b0b181e57718dee1ac25620f78f7,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2331,train,401fb945a4c656045f69ee7fd65d31e778b94c82a9dfc1bcd1e53697bbf83e28,15,45
sha256:51cea48bc4d45d46b78fdfd0e0928da27ab43b7c00a32327785b9383ba4610c7,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2332,train,fd67ab6ba7c14c1fe80fc4f0154d157ed9f8064fffb1404e4826a9a54dbbaa45,7,21
sha256:c9167e54eaf27a152c0e86f130eddde3fc1c13f9ef7ac2a823d601a94491ad05,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2332,train,49af294e452cdb7044efdfa8c651c8fca40953c45492ec858dd59dd3b166e7d5,9,27
sha256:4ee8f6f3084999e3f91287588168576fd74f8594f7b35cd37a875f20d9fde95c,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2333,train,73fe5873f9c9ac61dd8bce36a56b3c72179900401e00dac4b6647a5dc74433dd,7,21
sha256:c4b6f35485392174806d1fba90d374cdd89429ff4f8e8ac402aab1d875c8dd92,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2333,train,b06b7a7832e03ac9ded2819ef679c777447949098f461ff9c933432d05dcce78,10,30
sha256:8bb84caa4607c8f7163459651b779ee67f044778e154ffe48525b57579a564a6,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2334,train,17d862563afb6682077f3af211f7bbad69e66b81fd903a62a23c4d4790a20158,7,21
sha256:c7b01d6ad4781c30ae63038cb2f9852e301940047d86bcec59710a1bebc0e863,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2334,train,386fc6ed5d3494436c961c1585d3e5391a5a32818af19cb28d3d33270810c3ba,10,30
sha256:514d624caefa25a1193a03275977bf2e67a3c64e59831cbcf21dba26f5313d7b,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2335,train,60f2c1e000cd3ad3228d118883a8183e6fc2269a94814cbfd74d83378b390384,7,21
sha256:00b0e7ee76e15886e06a6c4a7ff6629329cbb489f3931bbc41a2bba906679584,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2335,train,b0e69fc09d5520330e6f458b7f3cd378eecdb025c88207697c40915f47faa8ad,13,39
sha256:7955332bfa4a3136c067de377f7072ac7f6cde6313d444e6fa9f0df3b19f4a34,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2336,train,b1f1fefe2b32e252235e09ab5adf8cfab8d3974fb4060423b1e70d28e5b8df6f,7,21
sha256:5c3a022d39d5ac0593775bad52c19ea0d796ce89388e73cc7b70c0d194fd698a,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2336,train,bffd924c9535f0f84acd6be02a87364091592171080d5313c13d2be5ea350294,9,27
sha256:2b103d54327bf929ab52e0f3cdef531324ef214b13abe8f1850442eacb47dedf,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2337,train,69f8670ced5cd340a50dc9b73c1e38f5bbeee6f35be42ab486ef1755b67402df,7,21
sha256:c27f3bef712441ea12ad9f712f9874cd3a6e4bda8b8371b3129399abbc08e79e,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2337,train,d158b35d5f82639896b1153e18033fe93f4c015b3e55b91de861ee16236c481e,12,36
sha256:4db615e89164be83ab1bdfee2b5ac24bbfa4a97951cdd423add1ff85cbf409c7,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2338,train,ec5ba156d708d6e3f6ace8f43f63d39a6444405882a193710c5e369edee6266b,7,21
sha256:12afbc94fe53563cbef2c231145601fe902bc638f6ef2494b6cd6479c47950b9,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2338,train,33afe074b605005424a01e9f0944d3fdba6c64ef2c292e8e1bc04d3c9d81737f,15,45
sha256:04cf8b330a9e626a1f24189c585dc75a43491265e6180a63c7846c5550691ded,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2339,train,f5d771d3cac5bbf016e2ea2d9dfb4b18b3ef87346b0ba6a0250d5c87544cfc6d,7,21
sha256:6fc39bed7df69f75b599737d24ccb91763ad1acbd33a409157dbb31214027ca1,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2339,train,0e0ef037317bfbd981d963730b0ee2f234662de90b9be8464113a72c477c8bb0,13,39
sha256:5c021c3f4c827261f6df336255aeca2a3d55dd0e9d3339cfc6d55807b19a2ba1,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2340,train,70aa0f8cc417c74ebed2f382f2d025aa474ed4eeb92593331ccec55a9297a9a7,7,21
sha256:13b5fc605c5d9a0ae96120a0a3f8cceb692dbc8b6735d2c1c1d333b86aa3f0fd,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2340,train,1f07c0c7f961ad4b706d9cf3d5f1a420a002879c110c4ca10a22a706fc64bfac,9,27
sha256:cbac26c48f38618c88e8566a53b11564d613d7ab2128b5fe7be2ddf94ba21f8c,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2341,train,eef61a59fe1a40364e17c60c4f61464d59b2f56fcc5aa49e3b4e93e3792e295f,7,21
sha256:b14136a50f234100108d7288a50060d7955f365bcdef8698ca9d4e06c6a942f7,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2341,train,6498ca09d513ce5651c2165bd5b7e9f40a8dc378435c6636108bc0e3a8875257,13,39
sha256:03ef52e9fa4a5bb7a0e673f0b1a709422e126c663af8604ea2310bf12c67765b,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2342,train,12f2460e5733908229697532f209b839263bc9306d27254852f82c7160ad630b,7,21
sha256:c18d248ba38a9896b6f72320f83f0e7893d6dfabed17db3d8c2d8d21a5282f86,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2342,train,928a4af6f4bd8bb4257b04c9fa33f6900bb80cbfa37a8d96704588ff8b74f0ec,12,36
sha256:3788d15706154c95c1360638661b2a5bb51cb4fe74961f460031ed312ad1d17b,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2343,train,5bbb44ca4d6d5bdb664ce5af0f64c2851e27b4eb444ea44dd1fd1e4a741d0f45,7,21
sha256:bd37dbe6a58f55ce632254a8cb0b284cb1d2693485f48b9d3e46e46d4a6e7d34,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2343,train,20edcd8d3ab9f42b4bc4c70dbd4e21433fe4aca1ed76162bbbf1da86de47d00b,14,42
sha256:e7318cbcf262fd8b8c30d38130edf5f8a4a70c8671073e67b7e509779f97bcfd,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2344,train,4e9bfc844d9b5bc3069958cc1ad4db1484c5199e07e5dd7b56b473963a2f41dc,7,21
sha256:2d1509cad647d4831cc719380877b19c63c3a3e8252ec7a5b6563b2f5d475de7,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2344,train,44dbe03ed04cf994bc7bc4711d373f13e4a3348f579e8b6ee01fd584e5787d4d,13,39
sha256:5046a6b8b79874509aac938c4c25606913e5c8ad3581071c820a4d3bacc55372,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2345,train,4fc6a48ddaff4182e7bd82371d754302057272186ca9abf1f5d90f71892d3805,7,21
sha256:11244c18707e2820978bd34ab3f88b04ea75c20cfe92252201e9be0772fef7a3,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2345,train,759c13d7b3e2ff3b4140c5b9fef1300de09343a98a566ea427f20f8dc38aa74d,12,36
sha256:26b95bb4b30887783941c6ff9293ae4f055c6eef79b9729c7473860d62b3250f,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2346,train,b5fb10f637eeab5232cf14e8f6bc59486beebd2f5d6044cfc9983b91c3f9db3a,7,21
sha256:6cc91ee496deb36246f360d472ce70420142fdab7c48b2da782794a6e0bd132f,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2346,train,23617888cca9dd597466ae078c6a30d47b425c205f4cb5a95dfb98dfc8c93dc8,11,33
sha256:64a6b74500dc1fc48ff8f16838bd1e0f2afe0b11d80ca9496ba9389a2b62db73,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:2347,train,2b0bdfe019cc5ac5cb8ed4de41891eeef13e7fc648eb4296af76efa641996a05,7,21
